wu,wr,wd,wl,au,ar,ad,al,bu,br,bd,bl,direction
208,168,192,632,,,,,1.0,0.0,0.0,0.0,2
216,168,184,632,,,,,1.0,0.0,0.0,0.0,2
224,168,176,632,,,,,1.0,0.0,0.0,0.0,2
232,168,168,632,,,,,1.0,0.0,0.0,0.0,2
240,168,160,632,,,,,1.0,0.0,0.0,0.0,2
248,168,152,632,,,,,1.0,0.0,0.0,0.0,2
256,168,144,632,,,,,1.0,0.0,0.0,0.0,2
264,168,136,632,,,,,1.0,0.0,0.0,0.0,2
272,168,128,632,,,,,1.0,0.0,0.0,0.0,2
280,168,120,632,,,,,1.0,0.0,0.0,0.0,2
288,168,112,632,,,,,1.0,0.0,0.0,0.0,2
296,168,104,632,,,,,1.0,0.0,0.0,0.0,2
304,168,96,632,,,,,1.0,0.0,0.0,0.0,2
312,168,88,632,,,,,1.0,0.0,0.0,0.0,2
320,168,80,632,,,,,1.0,0.0,0.0,0.0,2
328,168,72,632,,,,,1.0,0.0,0.0,0.0,2
336,168,64,632,,,,,1.0,0.0,0.0,0.0,2
344,168,56,632,,,,,1.0,0.0,0.0,0.0,2
352,168,48,632,,,,,1.0,0.0,0.0,0.0,3
352,176,48,624,,,,,0.0,1.0,0.0,0.0,3
352,184,48,616,,,,,0.0,1.0,0.0,0.0,3
352,192,48,608,,,,,0.0,1.0,0.0,0.0,3
352,200,48,600,,,,,0.0,1.0,0.0,0.0,3
352,208,48,592,,,,,0.0,1.0,0.0,0.0,3
352,216,48,584,,,,,0.0,1.0,0.0,0.0,3
352,224,48,576,,,,,0.0,1.0,0.0,0.0,3
352,232,48,568,,,,,0.0,1.0,0.0,0.0,3
352,240,48,560,,,,,0.0,1.0,0.0,0.0,3
352,248,48,552,,,,,0.0,1.0,0.0,0.0,3
352,256,48,544,,,,,0.0,1.0,0.0,0.0,3
352,264,48,536,,,,,0.0,1.0,0.0,0.0,3
352,272,48,528,,,,,0.0,1.0,0.0,0.0,3
352,280,48,520,,,,,0.0,1.0,0.0,0.0,3
352,288,48,512,,,,,0.0,1.0,0.0,0.0,3
352,296,48,504,,,,,0.0,1.0,0.0,0.0,3
352,304,48,496,,,,,0.0,1.0,0.0,0.0,3
352,312,48,488,,,,,0.0,1.0,0.0,0.0,3
352,320,48,480,,,,,0.0,1.0,0.0,0.0,3
352,328,48,472,,,,,0.0,1.0,0.0,0.0,3
352,336,48,464,,,,,0.0,1.0,0.0,0.0,3
352,344,48,456,,,,,0.0,1.0,0.0,0.0,3
352,352,48,448,,,,,0.0,1.0,0.0,0.0,3
352,360,48,440,,,,,0.0,1.0,0.0,0.0,3
352,368,48,432,,,,,0.0,1.0,0.0,0.0,3
352,376,48,424,,,,,0.0,1.0,0.0,0.0,0
344,376,56,424,,,,,0.0,0.0,1.0,0.0,0
336,376,64,424,,,,,0.0,0.0,1.0,0.0,0
328,376,72,424,,,,,0.0,0.0,1.0,0.0,0
320,376,80,424,,,,,0.0,0.0,1.0,0.0,0
312,376,88,424,,,,,0.0,0.0,1.0,0.0,0
304,376,96,424,,,,,0.0,0.0,1.0,0.0,0
296,376,104,424,,,,,0.0,0.0,1.0,0.0,0
288,376,112,424,,,,,0.0,0.0,1.0,0.0,0
280,376,120,424,,,,,0.0,0.0,1.0,0.0,0
272,376,128,424,,,,,0.0,0.0,1.0,0.0,0
264,376,136,424,,,,,0.0,0.0,1.0,0.0,0
256,376,144,424,,,,,0.0,0.0,1.0,0.0,0
248,376,152,424,,,,,0.0,0.0,1.0,0.0,0
240,376,160,424,,,,,0.0,0.0,1.0,0.0,0
232,376,168,424,,,,,0.0,0.0,1.0,0.0,0
224,376,176,424,,,,,0.0,0.0,1.0,0.0,0
216,376,184,424,,,,,0.0,0.0,1.0,0.0,0
208,376,192,424,,,,,0.0,0.0,1.0,0.0,0
200,376,200,424,,,,,0.0,0.0,1.0,0.0,0
192,376,208,424,,,,,0.0,0.0,1.0,0.0,0
184,376,216,424,,,,,0.0,0.0,1.0,0.0,0
176,376,224,424,,,,,0.0,0.0,1.0,0.0,0
168,376,232,424,,,,,0.0,0.0,1.0,0.0,0
160,376,240,424,,,,,0.0,0.0,1.0,0.0,3
160,384,240,416,,,,,0.0,1.0,0.0,0.0,3
160,392,240,408,,,,,0.0,1.0,0.0,0.0,3
160,400,240,400,,,,,0.0,1.0,0.0,0.0,3
160,408,240,392,,,,,0.0,1.0,0.0,0.0,3
160,416,240,384,,,,,0.0,1.0,0.0,0.0,3
160,424,240,376,,,,,0.0,1.0,0.0,0.0,3
160,432,240,368,,,,,0.0,1.0,0.0,0.0,3
160,440,240,360,,,,,0.0,1.0,0.0,0.0,3
160,448,240,352,,,,,0.0,1.0,0.0,0.0,3
160,456,240,344,,,,,0.0,1.0,0.0,0.0,3
160,464,240,336,,,,,0.0,1.0,0.0,0.0,3
160,472,240,328,,,,,0.0,1.0,0.0,0.0,3
160,480,240,320,,,,,0.0,1.0,0.0,0.0,3
160,488,240,312,,,,,0.0,1.0,0.0,0.0,3
160,496,240,304,,,,,0.0,1.0,0.0,0.0,3
160,504,240,296,,,,,0.0,1.0,0.0,0.0,3
160,512,240,288,,,,,0.0,1.0,0.0,0.0,3
160,520,240,280,,,,,0.0,1.0,0.0,0.0,3
160,528,240,272,,,,,0.0,1.0,0.0,0.0,3
160,536,240,264,,,,,0.0,1.0,0.0,0.0,3
160,544,240,256,,,,,0.0,1.0,0.0,0.0,3
160,552,240,248,,,,,0.0,1.0,0.0,0.0,3
160,560,240,240,,,,,0.0,1.0,0.0,0.0,3
160,568,240,232,,,,,0.0,1.0,0.0,0.0,3
160,576,240,224,,,,,0.0,1.0,0.0,0.0,3
160,584,240,216,,,,,0.0,1.0,0.0,0.0,3
160,592,240,208,,,,,0.0,1.0,0.0,0.0,3
160,600,240,200,,,,,0.0,1.0,0.0,0.0,3
160,608,240,192,,,,,0.0,1.0,0.0,0.0,3
160,616,240,184,,,,,0.0,1.0,0.0,0.0,3
160,624,240,176,,,,,0.0,1.0,0.0,0.0,3
160,632,240,168,,,,,0.0,1.0,0.0,0.0,2
168,632,232,168,,,,,1.0,0.0,0.0,0.0,2
176,632,224,168,,,,,1.0,0.0,0.0,0.0,3
176,640,224,160,,,,,0.0,1.0,0.0,0.0,3
176,648,224,152,,,,,0.0,1.0,0.0,0.0,3
176,656,224,144,,,,,0.0,1.0,0.0,0.0,3
176,664,224,136,,,,,0.0,1.0,0.0,0.0,3
176,672,224,128,,,,,0.0,1.0,0.0,0.0,3
176,680,224,120,,,,,0.0,1.0,0.0,0.0,3
176,688,224,112,,,,,0.0,1.0,0.0,0.0,3
176,696,224,104,,,,,0.0,1.0,0.0,0.0,3
176,704,224,96,,,,,0.0,1.0,0.0,0.0,3
176,712,224,88,,,,,0.0,1.0,0.0,0.0,3
176,720,224,80,,,,,0.0,1.0,0.0,0.0,3
176,728,224,72,,,,,0.0,1.0,0.0,0.0,2
184,728,216,72,,,,,1.0,0.0,0.0,0.0,2
192,728,208,72,,,,,1.0,0.0,0.0,0.0,2
200,728,200,72,,,,,1.0,0.0,0.0,0.0,2
208,728,192,72,,,,,1.0,0.0,0.0,0.0,2
216,728,184,72,,,,,1.0,0.0,0.0,0.0,2
224,728,176,72,,,,,1.0,0.0,0.0,0.0,2
232,728,168,72,,,,,1.0,0.0,0.0,0.0,2
240,728,160,72,,,,,1.0,0.0,0.0,0.0,2
248,728,152,72,,,,,1.0,0.0,0.0,0.0,2
256,728,144,72,,,,,1.0,0.0,0.0,0.0,2
264,728,136,72,,,,,1.0,0.0,0.0,0.0,2
272,728,128,72,,,,,1.0,0.0,0.0,0.0,2
280,728,120,72,,,,,1.0,0.0,0.0,0.0,2
288,728,112,72,,,,,1.0,0.0,0.0,0.0,2
296,728,104,72,,,,,1.0,0.0,0.0,0.0,2
304,728,96,72,,,,,1.0,0.0,0.0,0.0,2
312,728,88,72,,,,,1.0,0.0,0.0,0.0,2
320,728,80,72,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
320,720,80,80,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,712,80,88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,704,80,96,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,696,80,104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,688,80,112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,680,80,120,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,672,80,128,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,664,80,136,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,656,80,144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,648,80,152,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,640,80,160,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,632,80,168,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,624,80,176,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,616,80,184,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,608,80,192,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,600,80,200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,592,80,208,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,584,80,216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,576,80,224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,568,80,232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,560,80,240,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,552,80,248,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,544,80,256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,536,80,264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,528,80,272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,520,80,280,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
320,512,80,288,,,,,0.0,0.0,0.0,1.0,0
312,512,88,288,,,,,0.0,0.0,1.0,0.0,0
304,512,96,288,,,,,0.0,0.0,1.0,0.0,0
296,512,104,288,,,,,0.0,0.0,1.0,0.0,0
288,512,112,288,,,,,0.0,0.0,1.0,0.0,0
280,512,120,288,,,,,0.0,0.0,1.0,0.0,0
272,512,128,288,,,,,0.0,0.0,1.0,0.0,0
264,512,136,288,,,,,0.0,0.0,1.0,0.0,0
256,512,144,288,,,,,0.0,0.0,1.0,0.0,0
248,512,152,288,,,,,0.0,0.0,1.0,0.0,0
240,512,160,288,,,,,0.0,0.0,1.0,0.0,0
232,512,168,288,,,,,0.0,0.0,1.0,0.0,0
224,512,176,288,,,,,0.0,0.0,1.0,0.0,0
216,512,184,288,,,,,0.0,0.0,1.0,0.0,0
208,512,192,288,,,,,0.0,0.0,1.0,0.0,0
200,512,200,288,,,,,0.0,0.0,1.0,0.0,0
192,512,208,288,,,,,0.0,0.0,1.0,0.0,0
184,512,216,288,,,,,0.0,0.0,1.0,0.0,0
176,512,224,288,,,,,0.0,0.0,1.0,0.0,0
168,512,232,288,,,,,0.0,0.0,1.0,0.0,0
160,512,240,288,,,,,0.0,0.0,1.0,0.0,0
152,512,248,288,,,,,0.0,0.0,1.0,0.0,0
144,512,256,288,,,,,0.0,0.0,1.0,0.0,0
136,512,264,288,,,,,0.0,0.0,1.0,0.0,0
128,512,272,288,,,,,0.0,0.0,1.0,0.0,0
120,512,280,288,,,,,0.0,0.0,1.0,0.0,0
112,512,288,288,,,,,0.0,0.0,1.0,0.0,0
104,512,296,288,,,,,0.0,0.0,1.0,0.0,0
96,512,304,288,,,,,0.0,0.0,1.0,0.0,0
88,512,312,288,,,,,0.0,0.0,1.0,0.0,0
80,512,320,288,,,,,0.0,0.0,1.0,0.0,0
72,512,328,288,,,,,0.0,0.0,1.0,0.0,0
64,512,336,288,,,,,0.0,0.0,1.0,0.0,0
56,512,344,288,,,,,0.0,0.0,1.0,0.0,0
48,512,352,288,,,,,0.0,0.0,1.0,0.0,0
40,512,360,288,,,,,0.0,0.0,1.0,0.0,0
32,512,368,288,,,,,0.0,0.0,1.0,0.0,0
24,512,376,288,,,,,0.0,0.0,1.0,0.0,0
16,512,384,288,,,,,0.0,0.0,1.0,0.0,3
16,520,384,280,,,,,0.0,1.0,0.0,0.0,3
16,528,384,272,,,,,0.0,1.0,0.0,0.0,3
16,536,384,264,,,,,0.0,1.0,0.0,0.0,3
16,544,384,256,,,,,0.0,1.0,0.0,0.0,3
16,552,384,248,,,,,0.0,1.0,0.0,0.0,3
16,560,384,240,,,,,0.0,1.0,0.0,0.0,3
16,568,384,232,,,,,0.0,1.0,0.0,0.0,3
16,576,384,224,,,,,0.0,1.0,0.0,0.0,3
16,584,384,216,,,,,0.0,1.0,0.0,0.0,3
16,592,384,208,,,,,0.0,1.0,0.0,0.0,2
24,592,376,208,,,,,1.0,0.0,0.0,0.0,2
32,592,368,208,,,,,1.0,0.0,0.0,0.0,2
40,592,360,208,,,,,1.0,0.0,0.0,0.0,2
48,592,352,208,,,,,1.0,0.0,0.0,0.0,2
56,592,344,208,,,,,1.0,0.0,0.0,0.0,2
64,592,336,208,,,,,1.0,0.0,0.0,0.0,2
72,592,328,208,,,,,1.0,0.0,0.0,0.0,3
72,600,328,200,,,,,0.0,1.0,0.0,0.0,3
72,608,328,192,,,,,0.0,1.0,0.0,0.0,3
72,616,328,184,,,,,0.0,1.0,0.0,0.0,3
72,624,328,176,,,,,0.0,1.0,0.0,0.0,3
72,632,328,168,,,,,0.0,1.0,0.0,0.0,3
72,640,328,160,,,,,0.0,1.0,0.0,0.0,3
72,648,328,152,,,,,0.0,1.0,0.0,0.0,3
72,656,328,144,,,,,0.0,1.0,0.0,0.0,3
72,664,328,136,,,,,0.0,1.0,0.0,0.0,3
72,672,328,128,,,,,0.0,1.0,0.0,0.0,2
80,672,320,128,,,,,1.0,0.0,0.0,0.0,2
88,672,312,128,,,,,1.0,0.0,0.0,0.0,2
96,672,304,128,,,,,1.0,0.0,0.0,0.0,2
104,672,296,128,,,,,1.0,0.0,0.0,0.0,2
112,672,288,128,,,,,1.0,0.0,0.0,0.0,2
120,672,280,128,,,,,1.0,0.0,0.0,0.0,2
128,672,272,128,,,,,1.0,0.0,0.0,0.0,2
136,672,264,128,,,,,1.0,0.0,0.0,0.0,2
144,672,256,128,,,,,1.0,0.0,0.0,0.0,2
152,672,248,128,,,,,1.0,0.0,0.0,0.0,2
160,672,240,128,,,,,1.0,0.0,0.0,0.0,2
168,672,232,128,,,,,1.0,0.0,0.0,0.0,2
176,672,224,128,,,,,1.0,0.0,0.0,0.0,2
184,672,216,128,,,,,1.0,0.0,0.0,0.0,2
192,672,208,128,,,,,1.0,0.0,0.0,0.0,2
200,672,200,128,,,,,1.0,0.0,0.0,0.0,2
208,672,192,128,,,,,1.0,0.0,0.0,0.0,2
216,672,184,128,,,,,1.0,0.0,0.0,0.0,2
224,672,176,128,,,,,1.0,0.0,0.0,0.0,2
232,672,168,128,,,,,1.0,0.0,0.0,0.0,2
240,672,160,128,,,,,1.0,0.0,0.0,0.0,2
248,672,152,128,,,,,1.0,0.0,0.0,0.0,2
256,672,144,128,,,,,1.0,0.0,0.0,0.0,2
264,672,136,128,,,,,1.0,0.0,0.0,0.0,2
272,672,128,128,,,,,1.0,0.0,0.0,0.0,2
280,672,120,128,,,,,1.0,0.0,0.0,0.0,2
288,672,112,128,,,,,1.0,0.0,0.0,0.0,2
296,672,104,128,,,,,1.0,0.0,0.0,0.0,2
304,672,96,128,,,,,1.0,0.0,0.0,0.0,2
312,672,88,128,,,,,1.0,0.0,0.0,0.0,2
320,672,80,128,,,,,1.0,0.0,0.0,0.0,2
328,672,72,128,,,,,1.0,0.0,0.0,0.0,2
336,672,64,128,,,,,1.0,0.0,0.0,0.0,2
344,672,56,128,,,,,1.0,0.0,0.0,0.0,2
352,672,48,128,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
352,664,48,136,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
352,656,48,144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
352,648,48,152,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
352,640,48,160,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
352,632,48,168,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
352,624,48,176,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
352,616,48,184,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
352,608,48,192,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
352,600,48,200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
352,592,48,208,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
352,584,48,216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
352,576,48,224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
352,568,48,232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
352,560,48,240,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
352,552,48,248,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
352,544,48,256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
352,536,48,264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
352,528,48,272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
352,520,48,280,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
352,512,48,288,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
352,504,48,296,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
352,496,48,304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
352,488,48,312,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
352,480,48,320,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
352,472,48,328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
352,464,48,336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
352,456,48,344,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
352,448,48,352,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
352,440,48,360,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
352,432,48,368,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
352,424,48,376,,,,,0.0,0.0,0.0,1.0,0
344,424,56,376,,,,,0.0,0.0,1.0,0.0,0
336,424,64,376,,,,,0.0,0.0,1.0,0.0,0
328,424,72,376,,,,,0.0,0.0,1.0,0.0,0
320,424,80,376,,,,,0.0,0.0,1.0,0.0,0
312,424,88,376,,,,,0.0,0.0,1.0,0.0,0
304,424,96,376,,,,,0.0,0.0,1.0,0.0,0
296,424,104,376,,,,,0.0,0.0,1.0,0.0,0
288,424,112,376,,,,,0.0,0.0,1.0,0.0,0
280,424,120,376,,,,,0.0,0.0,1.0,0.0,0
272,424,128,376,,,,,0.0,0.0,1.0,0.0,0
264,424,136,376,,,,,0.0,0.0,1.0,0.0,0
256,424,144,376,,,,,0.0,0.0,1.0,0.0,0
248,424,152,376,,,,,0.0,0.0,1.0,0.0,0
240,424,160,376,,,,,0.0,0.0,1.0,0.0,0
232,424,168,376,,,,,0.0,0.0,1.0,0.0,0
224,424,176,376,,,,,0.0,0.0,1.0,0.0,0
216,424,184,376,,,,,0.0,0.0,1.0,0.0,0
208,424,192,376,,,,,0.0,0.0,1.0,0.0,0
200,424,200,376,,,,,0.0,0.0,1.0,0.0,0
192,424,208,376,,,,,0.0,0.0,1.0,0.0,0
184,424,216,376,,,,,0.0,0.0,1.0,0.0,0
176,424,224,376,,,,,0.0,0.0,1.0,0.0,0
168,424,232,376,,,,,0.0,0.0,1.0,0.0,0
160,424,240,376,,,,,0.0,0.0,1.0,0.0,0
152,424,248,376,,,,,0.0,0.0,1.0,0.0,0
144,424,256,376,,,,,0.0,0.0,1.0,0.0,0
136,424,264,376,,,,,0.0,0.0,1.0,0.0,0
128,424,272,376,,,,,0.0,0.0,1.0,0.0,0
120,424,280,376,,,,,0.0,0.0,1.0,0.0,0
112,424,288,376,,,,,0.0,0.0,1.0,0.0,0
104,424,296,376,,,,,0.0,0.0,1.0,0.0,0
96,424,304,376,,,,,0.0,0.0,1.0,0.0,0
88,424,312,376,,,,,0.0,0.0,1.0,0.0,0
80,424,320,376,,,,,0.0,0.0,1.0,0.0,0
72,424,328,376,,,,,0.0,0.0,1.0,0.0,0
64,424,336,376,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
64,416,336,384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,408,336,392,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,400,336,400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,392,336,408,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,384,336,416,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,376,336,424,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,368,336,432,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,360,336,440,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,352,336,448,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,344,336,456,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,336,336,464,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,328,336,472,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,320,336,480,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,312,336,488,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,304,336,496,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,296,336,504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,288,336,512,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,280,336,520,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,272,336,528,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,264,336,536,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,256,336,544,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,248,336,552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,240,336,560,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,232,336,568,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,224,336,576,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,216,336,584,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,208,336,592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,200,336,600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,192,336,608,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,184,336,616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,176,336,624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,168,336,632,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,160,336,640,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,152,336,648,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,144,336,656,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,136,336,664,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,128,336,672,,,,,0.0,0.0,0.0,1.0,2
72,128,328,672,,,,,1.0,0.0,0.0,0.0,2
80,128,320,672,,,,,1.0,0.0,0.0,0.0,2
88,128,312,672,,,,,1.0,0.0,0.0,0.0,2
96,128,304,672,,,,,1.0,0.0,0.0,0.0,2
104,128,296,672,,,,,1.0,0.0,0.0,0.0,2
112,128,288,672,,,,,1.0,0.0,0.0,0.0,2
120,128,280,672,,,,,1.0,0.0,0.0,0.0,2
128,128,272,672,,,,,1.0,0.0,0.0,0.0,3
128,136,272,664,,,,,0.0,1.0,0.0,0.0,3
128,144,272,656,,,,,0.0,1.0,0.0,0.0,3
128,152,272,648,,,,,0.0,1.0,0.0,0.0,3
128,160,272,640,,,,,0.0,1.0,0.0,0.0,3
128,168,272,632,,,,,0.0,1.0,0.0,0.0,3
128,176,272,624,,,,,0.0,1.0,0.0,0.0,3
128,184,272,616,,,,,0.0,1.0,0.0,0.0,3
128,192,272,608,,,,,0.0,1.0,0.0,0.0,3
128,200,272,600,,,,,0.0,1.0,0.0,0.0,3
128,208,272,592,,,,,0.0,1.0,0.0,0.0,3
128,216,272,584,,,,,0.0,1.0,0.0,0.0,3
128,224,272,576,,,,,0.0,1.0,0.0,0.0,3
128,232,272,568,,,,,0.0,1.0,0.0,0.0,3
128,240,272,560,,,,,0.0,1.0,0.0,0.0,3
128,248,272,552,,,,,0.0,1.0,0.0,0.0,3
128,256,272,544,,,,,0.0,1.0,0.0,0.0,3
128,264,272,536,,,,,0.0,1.0,0.0,0.0,3
128,272,272,528,,,,,0.0,1.0,0.0,0.0,3
128,280,272,520,,,,,0.0,1.0,0.0,0.0,3
128,288,272,512,,,,,0.0,1.0,0.0,0.0,3
128,296,272,504,,,,,0.0,1.0,0.0,0.0,3
128,304,272,496,,,,,0.0,1.0,0.0,0.0,3
128,312,272,488,,,,,0.0,1.0,0.0,0.0,3
128,320,272,480,,,,,0.0,1.0,0.0,0.0,3
128,328,272,472,,,,,0.0,1.0,0.0,0.0,3
128,336,272,464,,,,,0.0,1.0,0.0,0.0,3
128,344,272,456,,,,,0.0,1.0,0.0,0.0,3
128,352,272,448,,,,,0.0,1.0,0.0,0.0,3
128,360,272,440,,,,,0.0,1.0,0.0,0.0,3
128,368,272,432,,,,,0.0,1.0,0.0,0.0,3
128,376,272,424,,,,,0.0,1.0,0.0,0.0,3
128,384,272,416,,,,,0.0,1.0,0.0,0.0,3
128,392,272,408,,,,,0.0,1.0,0.0,0.0,3
128,400,272,400,,,,,0.0,1.0,0.0,0.0,3
128,408,272,392,,,,,0.0,1.0,0.0,0.0,3
128,416,272,384,,,,,0.0,1.0,0.0,0.0,3
128,424,272,376,,,,,0.0,1.0,0.0,0.0,3
128,432,272,368,,,,,0.0,1.0,0.0,0.0,3
128,440,272,360,,,,,0.0,1.0,0.0,0.0,3
128,448,272,352,,,,,0.0,1.0,0.0,0.0,3
128,456,272,344,,,,,0.0,1.0,0.0,0.0,3
128,464,272,336,,,,,0.0,1.0,0.0,0.0,3
128,472,272,328,,,,,0.0,1.0,0.0,0.0,3
128,480,272,320,,,,,0.0,1.0,0.0,0.0,3
128,488,272,312,,,,,0.0,1.0,0.0,0.0,2
136,488,264,312,,,,,1.0,0.0,0.0,0.0,2
144,488,256,312,,,,,1.0,0.0,0.0,0.0,2
152,488,248,312,,,,,1.0,0.0,0.0,0.0,2
160,488,240,312,,,,,1.0,0.0,0.0,0.0,2
168,488,232,312,,,,,1.0,0.0,0.0,0.0,2
176,488,224,312,,,,,1.0,0.0,0.0,0.0,2
184,488,216,312,,,,,1.0,0.0,0.0,0.0,2
192,488,208,312,,,,,1.0,0.0,0.0,0.0,2
200,488,200,312,,,,,1.0,0.0,0.0,0.0,2
208,488,192,312,,,,,1.0,0.0,0.0,0.0,2
